Country Name,Country Code,Series Name,Series Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Benin,BEN,Population growth (annual %),SP.POP.GROW,2.97782202797765,2.96766540040992,2.94885160135819,2.9550187594558,2.95391627666724,2.92460216679542,2.88117869411855,2.8136418840483,2.73538842831436,2.66259875153288,2.59230167510348,2.54740926342667
Benin,BEN,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,54.3,..,..,..,50.7,..,..,20.1,..,..,12.7,..
Benin,BEN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,36.2,..,..,..,40.1,..,..,38.5,..,..,..,..
Benin,BEN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,18.5575313656191,3.95419092718119,3.69366388787019,3.23089406311137,7.43338429146818,4.17905728446817,3.62164756069423,7.86519807374758,6.9120590000428,7.02054569204495,17.2985921462958,11.2178613332037
Bermuda,BMU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,52.5392419809555,50.5125436879565,51.6131910947459,51.1612432078139,49.9708394613543,49.3300565760921,48.5381492501872,51.4791563825902,51.7434243981752,47.1361363420877,48.6835642432754,50.463452895894
Bermuda,BMU,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,-257865988.558357,47614095.0743783,54904045.8298395,-3425440.52413015,-143094386.12,-73213793.633562,-288109270.997092,95416371.5,4389826.5,476518083.75,49675691.875,20601100
Bermuda,BMU,GDP (current US$),NY.GDP.MKTP.CD,6312691000,6378188000,6465756000,6413988000,6654541000,6899911000,7142316000,7225977000,7423465000,6887147000,7286607000,7827980000
Bermuda,BMU,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,23.7311948264219,23.2697593736654,24.656915602754,25.3555042510214,23.3246590561242,23.4198528067971,23.8542792001922,26.0761139981486,25.816677252469,22.059744042054,23.5191084135593,25.0477390080199
Bermuda,BMU,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,-1.15125598094265,6.69820369155734,1.65727319420499,3.01189087721518,2.95202006984243,4.37320384221451,-0.094833735989738,1.6111169764896,2.41935194490377,-0.409804359592485,0.361400030497762,0.938226826481198
Bermuda,BMU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.403,81.272,79.992,79.518,80.918,80.608,82.351,80.825,81.033,81.136,79.28,81.571
Bermuda,BMU,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,Population growth (annual %),SP.POP.GROW,0.0125531547811924,-0.136600245767712,-0.113189762124124,-0.0708087171509757,-0.102367855986115,-0.0236382404794606,0.203106496014494,0.397146720463835,0.431459657274573,0.428052860400885,0.412307799470137,0.156108751379667
Bermuda,BMU,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,37.9232018845135,35.788109796937,37.434365976838,34.189341370886,31.5360909677341,27.1228339469442,28.4464080403722,29.1897191951567,31.4575032893846,28.0656355062547,29.1987407099801,25.4988399719131
Bhutan,BTN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,1070492249.6,1449649027.4,1628150561,1941155641.3,2111104022.8,2389670352.4,2707950876.9,2651977085,2803804731.6,3236756638.4,3268867963.8,3160243054.4
Bhutan,BTN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,31141614.8601365,24380673.5733894,20433631.0650379,23534931.751976,6450953.8497443,11884162.3485119,-16553759.9525494,2649454.31118453,13011377.2857268,-2786960.89013149,6783112.48768633,8402097.14562732
Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,1977728659.25621,1973387228.03924,1943696951.76613,2089079570.67546,2187815803.82922,2357504760.5975,2591358009.79792,2583335721.20625,2735683570.28851,2457604334.15915,2768802959.60794,2898227743.13545
Bhutan,BTN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,64.8723983483613,58.256917359116,57.6181723221495,53.7449147826184,58.1030694625137,49.2619189445197,48.3419936250555,50.5500011526558,44.6660134237944,43.7647154954586,48.3837076107953,60.0723765778516
Bhutan,BTN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,8.88020593346201,8.63679344825027,6.16413159831512,5.72222883359687,3.20977724189126,4.0489129986434,4.34963395991817,1.15086273454624,3.10800839980718,5.28737431504244,7.62801338690346,5.7948551929732
Bhutan,BTN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.881,69.326,69.707,70.049,70.343,70.602,70.847,71.129,71.391,71.609,71.815,72.229
Bhutan,BTN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,37.6,35.5,33.7,32,30.7,29.4,28.2,27.2,26.3,25.4,24.5,23.7
Bhutan,BTN,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,118650001.525879,161649993.896484,136800003.051758,130639999.389648,97279998.7792969,51599998.4741211,118540000.915527,107919998.168945,178669998.168945,202740005.493164,127349998.474121,194440002.441406
Bhutan,BTN,Population growth (annual %),SP.POP.GROW,1.0978069996978,1.10777662014052,1.10832494505463,1.07871798585886,1.01496572424441,0.973884473914115,0.86127488782821,0.716471130925301,0.66444642692507,0.675256502719854,0.703488233671584,0.703183917780367
Bhutan,BTN,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,1.7,..,..,..,..,0.9,..,..,..,..,0
Bhutan,BTN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,12.4
Bhutan,BTN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,11.2068085183067,18.7010212132352,11.8209262922086,13.1750850942313,18.1043400042224,17.5595801863358,11.92263516548,11.4177745462651,8.35212645374377,8.74330362481244,17.3241911789711,16.1948695115357
Bolivia,BOL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,44.0917018533308,47.1661966249317,44.0924795250944,43.293088014717,30.8682960342915,24.4880055287529,24.9041443556458,25.9887950657509,24.967262285945,20.2725897739051,27.82534590956,32.6115548585963
Bolivia,BOL,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,6181999152.8,6617099947.7,8141786767.5,8884014490.4,9895204080.3,10994252972.4,12990057752.2,13248377783.1,14301150537.3,15420129053.6,16025613524,15930334885.1
Bolivia,BOL,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,858941070.400943,1059965390.78481,1749612614.39791,656566350.80003,554643532.297183,335365530.426077,712474137.775022,302368781.37636,-216636843.1305,-1129487271.3377,583576424.725665,6236980.0828294
Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,23963164696.592,27084497481.9103,30659338885.6729,32996188012.5599,33000198248.1292,33941126200.0606,37508642165.3366,40287647930.4761,40895322843.7851,36629843805.0216,40406111695.179,44008282877.9606
Bolivia,BOL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,38.388693571021,37.7825645435625,37.138428001623,41.9713815817233,37.064549153061,31.9130289777379,31.8005083782674,31.1211695675762,31.4300444470217,25.2306728196014,31.1960506535803,35.1443439254798
Bolivia,BOL,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,14.6023542400665,7.10027550115058,5.99538836854924,2.04949764468354,-4.62060229480602,-1.3548705355405,6.06139996076533,3.05626590816588,-0.693003422953112,-1.85438658655737,3.95611963961919,5.12446446625671
Bolivia,BOL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.534,66.705,67.021,67.163,67.318,67.628,67.701,67.748,67.841,64.467,63.63,64.928
Bolivia,BOL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.68412265690433,1.84560643919497,1.84124031434345,1.89691504477836,1.75943591545975,1.53046784866919,1.53642735273655,1.49690260690782,1.45127092717043,1.39204744468967,1.32579943750687,0.973250888476219
Bolivia,BOL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,39.7,37.5,35.4,33.6,31.9,30.4,29.1,27.9,26.8,25.8,24.8,23.9
Bolivia,BOL,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,545969970.703125,661719970.703125,702299987.792969,674559997.558594,791309997.558594,696510009.765625,949159973.144531,728869995.117188,708200012.207031,338970001.220703,506820007.324219,334109985.351563
Bolivia,BOL,Population growth (annual %),SP.POP.GROW,1.62276978666345,1.59965176170266,1.57374447646261,1.54455877769864,1.51686119793977,1.48970583998181,1.46124572329841,1.43337090655267,1.40657823805422,1.23396442673807,1.01931284088344,1.16425907336882
Bolivia,BOL,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,5.3,6.5,5.2,4.3,4.6,5.6,4.9,3.3,1.9,3.1,2,..
Bolivia,BOL,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,45.1,43.3,38.9,39.1,38.6,39.5,36.4,34.5,37.2,39,36.4,..
Bolivia,BOL,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,4.82356789906339,5.2475604275059,4.25566887803739,6.97764397552778,9.89883952740801,9.21953909473769,10.024147779664,9.51956656449353,10.3652362849806,15.5640603308679,14.0114788019169,16.5189743121325
Bosnia and Herzegovina,BIH,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,32.0359718110398,32.3505414379409,33.7430468198782,33.9891201082484,35.1148756307611,35.9087093866022,40.3244111739223,41.9845635628313,40.0400711149533,34.1814921420484,42.5733214368127,48.307102350834
Bosnia and Herzegovina,BIH,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,12407888515.4,13058791609.5,13839008792.5,13130629004.8,11655585848.2,11664670468.5,13062518681.4,12981480931.4,12789468857.3,14074547067.3,13825594017,13385570595.5
Bosnia and Herzegovina,BIH,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,471610992.220788,391976946.375189,313295008.331529,544866345.45742,383089615.729344,313198153.358835,509429047.915133,601783317.146818,447875544.610653,483278992.870742,767542282.660214,851454276.30085
Bosnia and Herzegovina,BIH,GDP (current US$),NY.GDP.MKTP.CD,18644233537.1093,17226735995.6905,18179108530.5261,18558733564.4692,16404348871.4437,17116926327.6247,18326373366.1105,20484053868.9246,20482608755.379,20226036564.4129,23672712242.2149,24534663636.1778
Bosnia and Herzegovina,BIH,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,55.8003759026157,55.794567424912,54.1881944917975,56.5631605791701,53.1771142099997,52.3353257819525,56.3214679671966,56.4475276333556,54.4760567724708,47.9297731152414,53.912587140962,61.8988653103961
Bosnia and Herzegovina,BIH,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2.43252790824482,0.795773347301477,-0.224122003175367,1.00033721930362,1.36573070914964,1.33330596746471,1.77870702677497,2.79162490401892,2.47150468459363,0.0621425496305932,4.96460441570017,11.8088401064015
Bosnia and Herzegovina,BIH,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.007,77.191,76.33,75.659,76.182,76.808,76.935,77.093,77.241,76.225,75.3,75.293
Bosnia and Herzegovina,BIH,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.13643026444417,1.14557192089501,1.08705579799922,1.02582688734534,0.988857622509173,0.922772270069199,0.852593562264982,0.84004735664614,0.807324224885322,0.827298283159884,0.742576774905168,0.679097727316253
Bosnia and Herzegovina,BIH,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.6,6.5,6.4,6.4,6.4,6.4,6.4,6.3,6.3,6.2,6.1,6
Bosnia and Herzegovina,BIH,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,625780029.296875,568020019.53125,521210021.972656,630200012.207031,356390014.648438,446119995.117188,440540008.544922,356070007.324219,460519989.013672,438649993.896484,564419982.910156,283899993.896484
Bosnia and Herzegovina,BIH,Population growth (annual %),SP.POP.GROW,-1.84492216631166,-1.93437927837206,-1.62767576055568,-1.2829607801223,-1.30696713269434,-1.30267774814121,-1.28437067954589,-1.22313569369776,-1.23185506471358,-1.39008469041609,-1.66384860150923,-1.24363802761194
Bosnia and Herzegovina,BIH,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.1,..,..,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,17.9,..,..,..,16.9,..,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,22.2054677269395,18.9291631987144,20.6924037661688,21.6085631013742,30.8086929589917,18.5032311661066,16.9768147415281,13.9498324986333,11.5273584630306,8.822010639952,13.8436532051899,8.02920788061986
Botswana,BWA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,44.2363979167201,48.11502383229,61.3797617461963,61.2829678934065,53.0908973428197,54.6113547604529,42.9200424885539,44.2281439237392,37.0878176552067,31.2902836724863,41.9108436360075,43.5418799471132
Botswana,BWA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2395188968.7,2517445031.3,2378002492.2,2490383552.1,2223000319.7,2121220930.7,1732142195.8,1773968857.7,1564146563.7,1602987277.9,1997456430.5,2002717072.9
Botswana,BWA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,293208060.474684,146084155.211847,67136806.1634995,515184471.01724,378554181.530079,142522598.297582,260575129.351448,285955061.932015,93607130.0326021,31792610.4142283,-319055857.574533,709624140.359236
Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,15110643612.1729,13907464500.1489,14271738933.2042,15470088500.7414,13530748844.505,15082637184.0496,16105155856.7708,17031943186.1353,16725908148.5481,14960291105.9316,18750946600.1423,20321958850.0363
Botswana,BWA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,54.7250698634268,63.7602567886618,64.4032781650237,58.214573898057,59.809993673185,45.8533350055731,39.0039088877955,43.2269600709101,46.0051637049108,46.3729291399852,46.844287787324,42.0664228333796
Botswana,BWA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,12.6533215833519,3.01184160842378,1.5321209980109,9.60400220258751,3.73031737555105,11.9049111318198,-2.64991927643297,0.0571969585408283,0.507585435653098,4.37899382741232,8.38144972399829,14.6175509748138
Botswana,BWA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.53,60.8,61.996,62.608,63.818,65.464,66.753,65.422,65.464,65.647,61.141,65.913
Botswana,BWA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.40443003238577,2.34377212582193,2.1471710497407,2.21199714449013,2.82519449903662,3.41066258273304,3.24857919499091,2.92475944543875,3.08122244554008,3.33478768726661,3.04556932426419,2.38212537208377
Botswana,BWA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,58.7,54.2,51.3,50.4,48.6,47.4,44.3,43.7,42.6,41.3,39.9,38.7
Botswana,BWA,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,118500000,73069999.6948242,107370002.746582,99370002.746582,65540000.9155273,90569999.6948242,102089996.337891,85849998.4741211,67660003.6621094,78970001.2207031,96430000.3051758,89519996.6430664
Botswana,BWA,Population growth (annual %),SP.POP.GROW,1.96877479635498,1.67774021157009,1.50921875015756,1.45441898422222,1.42753223737773,1.41970172619868,1.42047647332447,1.41898108514606,1.42262847077389,1.4394103578493,1.49130106425067,1.58848021878269
Botswana,BWA,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,15.4,..,..,..,..,..,..,..
Botswana,BWA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,16.1,..,..,..,..,..,..,..
Botswana,BWA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,1.05801576761711,0.885818319468212,2.14504575181586,0.672762052785683,3.32688648966856,1.97974958199445,2.44289884396781,2.36055721853273,3.0163058102534,3.79374345329855,2.01083237495236,1.95325912382696
British Virgin Islands,VGB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,53802122790,53935971840,69362540610,77965868440,60908443660,30167796260,50904064250,41586972790,44153535470,42280161620,43216848540,42809379600
British Virgin Islands,VGB,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.486,75.532,75.574,75.612,75.675,75.724,74.785,75.831,75.863,75.849,74.494,76.373
British Virgin Islands,VGB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,15.6,15.6,15.7,15.6,15.4,15.2,14.9,14.5,14.2,13.8,13.5,13.1
British Virgin Islands,VGB,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,Population growth (annual %),SP.POP.GROW,3.6716015538272,5.53862651548459,4.37795543415716,3.89440691825982,4.55459685304489,-1.8135515178247,-3.54213397683474,5.81552290387566,4.8931677135622,2.01285185510385,1.79872484022046,1.33986872052852
British Virgin Islands,VGB,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,69.5063427344544,70.1597309958374,68.0441177749269,68.177101904531,52.2130112999105,49.57777708236,49.5733064102671,51.9332399413022,57.9460404529917,57.3561113888546,80.1689108582254,86.3893569229457
Brunei Darussalam,BRN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,..,573906207.836339,171289167.823995,-150550827.310313,467927550.316567,516202620.629746,373256767.246304,565542275.429333,204749379.815089,-292416275.450752
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,18524791070.6802,19048443339.9457,18094148099.4922,17097797371.9718,12930296852.4882,11400266055.3232,12128168046.7827,13566908401.1864,13469235348.2211,12005799664.2691,14006496614.3195,16681536442.5498
Brunei Darussalam,BRN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,30.0315881219612,35.4811711495708,42.895481760606,34.2438991427387,37.683176794817,37.74202404511,35.6035537677593,41.9648218869805,50.563617894146,52.9348922660899,66.9542018049515,60.584609231513
Brunei Darussalam,BRN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,20.1807686846284,1.22025197904199,-2.82348952713912,-1.84601542355594,-17.6127432412634,-9.16949513646259,4.95526868232284,9.21562481534343,-3.33372764830381,-10.8637594994,15.4659284363945,24.2367266802876
Brunei Darussalam,BRN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.858,74.827,74.799,74.779,74.75,74.733,74.722,74.712,74.748,74.795,74.642,74.551
Brunei Darussalam,BRN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.24224141990167,2.15903448896045,2.27750759504916,3.08686095781185,3.27929046083748,3.53938463904119,2.86512850957169,2.63661248533021,3.07858724948281,3.63429176862407,3.23636748209722,2.61193002463948
Brunei Darussalam,BRN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,9.7,9.8,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.8,9.8,9.7
Brunei Darussalam,BRN,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,Population growth (annual %),SP.POP.GROW,1.78274591747739,1.53255515873327,1.38231470645459,1.34019436885468,1.30210359279592,1.25964272152269,1.2107045656128,1.15739958778106,1.10621350885567,1.06148281648515,0.96027430523198,0.804554269312164
Brunei Darussalam,BRN,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Bulgaria,BGR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,58.7882075157955,60.3462746942784,64.5649786514052,64.5508109503852,63.7864172382015,63.8609305294392,66.9905214172473,65.7651341270555,64.1822870820611,56.4240717235265,61.8206573108003,69.9770907029936
Bulgaria,BGR,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..
Bulgaria,BGR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2103810000,1788110000,1989040000,1093600000,2221390000,1488430000,2007290000,1809860000,2221250000,3310660000,2335300000,4950920000
Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,57737040780.0157,54288135058.7926,55852123989.9504,57157782909.9307,50811995688.6771,53964253211.84,59309748166.1179,66289266348.6504,68631726289.2794,70716821234.5967,84417951260.8091,90642851835.8996
Bulgaria,BGR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,58.6298963704946,63.6250480198959,65.1237043350767,65.69756616486,62.9502249747481,58.9445838270742,62.6439076307563,63.100431152185,60.8476760586327,53.9000094088276,59.3366973069706,68.8630561149866
Bulgaria,BGR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,6.11283035981589,1.11217885256747,0.0719518095394278,1.34078287386647,2.94774648723617,3.32355920411145,4.81312131224342,4.25525729817191,5.23548704810747,4.34103862385629,6.96662433933332,15.9183596891222
Bulgaria,BGR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.1634146341463,74.3146341463415,74.8609756097561,74.4658536585366,74.6146341463415,74.8121951219512,74.8146341463415,74.9634146341464,75.1121951219512,73.6585365853659,71.4634146341463,74.3609756097561
Bulgaria,BGR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.31400025609446,1.32981896505284,1.45404283053363,1.30960223173333,1.24593360652028,1.24384580804927,1.22220854798635,1.44929413825753,3.13356898891163,1.59346116571228,1.51749089579214,1.59228669627303
Bulgaria,BGR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,10.3,9.8,9.2,8.7,8.2,7.7,7.3,7,6.7,6.5,6.3,6.1
Bulgaria,BGR,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..,..,..
Bulgaria,BGR,Population growth (annual %),SP.POP.GROW,-0.641228920515067,-0.579220596364389,-0.559647217410859,-0.568389264052903,-0.638069468160719,-0.701382097841331,-0.730443175298289,-0.722080405222853,-0.703905641117455,-0.60024151846542,-0.814846471528947,-3.46781051603393
Bulgaria,BGR,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,2.5,2.3,1.8,1.7,3.4,2,1.4,0.9,0.9,0.2,0.7,..
Bulgaria,BGR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,22.9,23.4,22,22.6,23.8,22.1,22.9,20.6
Bulgaria,BGR,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,26.1955005196271,26.5980854179657,27.0769854530325,26.932004154154,26.1076455357024,25.915964804251,26.4523856350501,28.0789061419219,29.2576956572794,31.7768656908663,32.797073516181,31.744842886064
Burkina Faso,BFA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,5977740713.9,7439424331.8,8946024649.5,10302548966.3,12601802193.7,10251883007.9,12771161142.4,10623968206.9,9159426696.4,9761067268.3,10295656043.8,9851008083.5
Burkina Faso,BFA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,143845512.327138,329281976.028321,490403410.536841,357296974.294135,231901703.683869,390622353.410172,2572690.32188177,268414907.946195,162970140.263612,-98777856.0144418,-79957355.3390048,669738240.850165
Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,12080295977.5632,12561015156.5683,13444300485.8412,13943016076.7436,11832159315.6298,12833363045.3367,14106955615.3442,15890066221.2882,16032813503.3707,17725010532.5268,19697516284.3787,18820218690.5948
Burkina Faso,BFA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,31.3017525842237,34.6405225638741,36.9588658493908,31.8915583395886,32.9815357744638,31.9772079951896,32.8163945669667,32.5167194817269,31.1509972180432,28.9629129494576,29.6232851445985,33.0990310342397
Burkina Faso,BFA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,6.73800480732596,5.82399948795916,-2.12917117768745,-0.620386925840478,-2.22395417919314,2.60429919226561,1.41629727998107,1.07396688968345,0.51290051556127,6.46559578788029,0.112863112943955,5.88896511236759
Burkina Faso,BFA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.125,57.619,57.823,58.359,58.845,59.326,59.536,60.047,60.039,59.731,59.27,59.766
Burkina Faso,BFA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.15090587793045,1.17602847916222,1.23609025726906,1.27234195224905,1.25078088033268,1.16533335437179,1.36362970468668,1.92538455062898,2.2125520849195,2.13201807583334,2.32265667240954,2.97748651283525
Burkina Faso,BFA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,116.3,111.9,107.8,104,100.4,96.9,93.6,90.3,87.3,84.3,81.4,78.8
